session_id,user_id,start_time,duration_minutes,session_goal,is_duration_mismatch
6306,1315,2025-01-05 16:12:18,110.9,deep_study,False
6307,1081,2025-10-24 04:18:43,36.1,revision,False
6308,1288,2025-01-12 15:21:10,42.4,revision,False
6309,366,2025-08-12 05:05:48,82.5,deep_study,False
6310,671,2025-08-15 00:40:35,37.5,revision,False
6311,128,2025-06-07 01:29:09,19.1,quick_quiz,False
6312,687,2025-01-21 20:13:36,17.2,quick_quiz,False
6313,315,2025-04-14 16:35:17,93.0,deep_study,False
6314,983,2025-11-11 14:48:12,103.3,deep_study,False
6315,1880,2025-12-20 12:08:36,106.2,deep_study,False
6316,836,2025-12-24 13:05:05,22.6,quick_quiz,False
6317,779,2025-06-23 11:54:11,73.3,deep_study,False
6318,610,2025-01-01 10:31:09,53.0,revision,False
6319,377,2025-02-24 15:46:37,56.7,revision,False
6320,1685,2025-01-28 04:42:22,45.0,quick_quiz,True
6321,98,2025-12-18 09:40:07,101.3,deep_study,False
6322,562,2025-12-21 11:22:43,36.8,revision,False
6323,715,2025-06-09 20:15:28,29.6,quick_quiz,False
6324,1450,2025-03-28 07:41:56,117.1,deep_study,False
6325,1256,2025-01-04 06:29:30,87.3,deep_study,False
6326,523,2025-02-06 18:40:46,69.6,deep_study,False
6327,361,2025-02-24 04:08:01,46.8,revision,False
6328,1139,2025-08-02 04:36:14,79.9,deep_study,False
6329,1983,2025-01-27 23:15:30,42.6,revision,False
6330,211,2025-05-08 03:15:12,107.2,deep_study,False
6331,1175,2025-09-16 11:27:21,15.3,quick_quiz,False
6332,1152,2025-12-10 01:36:03,21.0,quick_quiz,False
6333,905,2025-03-27 01:49:03,24.0,revision,True
6334,1016,2025-01-10 03:19:50,42.8,revision,False
6335,734,2025-04-05 02:25:37,16.9,quick_quiz,False
6336,56,2025-01-12 12:07:20,43.7,revision,False
6337,1036,2025-12-19 09:21:04,56.4,revision,False
6338,562,2025-02-19 09:08:42,59.5,revision,False
6339,991,2025-09-01 13:25:51,59.7,revision,False
6340,1558,2025-02-18 13:57:19,40.5,revision,False
6341,682,2025-10-05 19:21:36,58.4,quick_quiz,True
6342,1708,2025-06-16 18:08:30,89.9,deep_study,False
6343,391,2025-11-13 11:23:16,79.5,deep_study,False
6344,927,2025-10-20 19:02:17,26.0,quick_quiz,False
6345,1569,2025-01-18 20:47:01,20.7,quick_quiz,False
6346,558,2025-03-11 00:19:28,39.2,revision,False
6347,576,2025-06-12 17:00:29,118.7,deep_study,False
6348,1382,2025-04-27 10:45:54,111.1,deep_study,False
6349,1350,2025-02-11 13:58:24,59.0,revision,False
6350,1637,2025-01-03 15:47:12,80.0,deep_study,False
6351,1580,2025-11-07 03:01:17,25.8,quick_quiz,False
6352,1710,2025-10-12 05:41:59,18.1,quick_quiz,False
6353,1342,2025-04-11 18:27:48,55.4,revision,False
6354,1477,2025-06-13 19:58:50,46.8,revision,False
6355,1269,2025-07-27 16:18:22,30.0,quick_quiz,False
6356,917,2025-10-21 22:28:04,116.4,deep_study,False
6357,1130,2025-11-17 19:20:43,100.8,deep_study,False
6358,779,2025-06-03 02:35:35,117.2,deep_study,False
6359,775,2025-06-02 05:33:41,15.1,quick_quiz,False
6360,1099,2025-05-31 11:04:47,102.2,deep_study,False
6361,959,2025-11-01 03:41:20,115.9,deep_study,False
6362,977,2025-02-20 11:53:34,34.6,revision,False
6363,1872,2025-12-26 20:31:03,64.6,deep_study,False
6364,1381,2025-06-08 18:00:37,21.6,quick_quiz,False
6365,1920,2025-11-29 12:54:52,86.5,deep_study,False
6366,1080,2025-04-24 23:10:08,107.4,deep_study,False
6367,1016,2025-09-15 05:56:09,109.8,deep_study,False
6368,1686,2025-03-22 15:50:37,63.6,deep_study,False
6369,1040,2025-02-12 06:35:03,31.1,revision,False
6370,1950,2025-08-08 16:00:35,39.1,revision,False
6371,580,2025-02-26 12:51:07,78.1,deep_study,False
6372,273,2025-04-16 14:03:38,19.7,quick_quiz,False
6373,1395,2025-04-30 07:40:15,39.2,revision,False
6374,80,2025-10-20 18:51:27,28.2,quick_quiz,False
6375,1294,2025-02-12 21:35:18,17.3,quick_quiz,False
6376,1179,2025-09-05 11:07:04,80.2,deep_study,False
6377,771,2025-10-14 17:02:00,75.2,deep_study,False
6378,1460,2025-04-10 17:20:36,34.9,revision,False
6379,405,2025-06-05 05:11:20,70.3,deep_study,False
6380,159,2025-04-20 22:15:46,19.1,quick_quiz,False
6381,463,2025-02-18 01:11:55,65.3,deep_study,False
6382,571,2025-07-11 11:37:48,51.3,revision,False
6383,1445,2025-02-01 04:31:24,23.2,quick_quiz,False
6384,375,2025-01-01 23:30:05,43.9,revision,False
6385,702,2025-04-30 02:51:56,21.4,quick_quiz,False
6386,603,2025-11-03 09:35:37,100.6,deep_study,False
6387,1043,2025-07-15 05:24:44,112.5,deep_study,False
6388,87,2025-07-25 03:30:28,51.7,revision,False
6389,1480,2025-06-13 00:35:26,47.6,revision,False
6390,1369,2025-06-07 08:17:12,59.8,revision,False
6391,1266,2025-05-15 21:13:34,53.2,revision,False
6392,1347,2025-01-17 23:42:31,109.0,deep_study,False
6393,548,2025-12-08 01:04:09,34.8,revision,False
6394,912,2025-10-19 04:11:38,17.9,quick_quiz,False
6395,733,2025-03-14 10:11:42,108.1,deep_study,False
6396,515,2025-10-03 01:12:38,61.8,deep_study,False
6397,1479,2025-10-16 22:20:30,39.3,revision,False
6398,1435,2025-11-16 22:19:54,42.7,revision,False
6399,1803,2025-02-09 00:32:33,22.5,quick_quiz,False
6400,1358,2025-07-16 05:08:40,24.6,quick_quiz,False
6401,1031,2025-03-20 16:42:07,29.8,quick_quiz,False
6402,1668,2025-03-20 07:27:44,30.0,quick_quiz,False
6403,1254,2025-11-18 14:11:24,21.7,quick_quiz,False
6404,1099,2025-01-20 05:21:39,96.3,deep_study,False
6405,704,2025-01-13 14:18:15,27.1,quick_quiz,False
6406,113,2025-12-23 21:32:52,36.3,revision,False
6407,747,2025-04-04 11:30:14,54.4,revision,False
6408,1791,2025-10-18 07:33:51,25.3,quick_quiz,False
6409,1202,2025-10-23 21:40:47,109.4,deep_study,False
6410,972,2025-10-31 04:24:42,42.4,revision,False
6411,704,2025-10-22 05:59:59,113.1,deep_study,False
6412,1099,2025-10-23 08:55:45,115.6,deep_study,False
6413,1339,2025-10-05 18:58:36,81.3,deep_study,False
6414,872,2025-01-20 18:41:18,105.1,deep_study,False
6415,1990,2025-08-14 23:05:23,37.8,revision,False
6416,50,2025-09-05 01:11:06,55.4,revision,False
6417,1759,2025-12-03 20:09:16,22.9,quick_quiz,False
6418,1421,2025-02-16 18:57:29,60.6,deep_study,False
6419,1331,2025-05-13 07:47:51,29.4,quick_quiz,False
6420,1153,2025-10-02 05:58:13,23.0,quick_quiz,False
6421,566,2025-03-06 15:35:31,88.4,deep_study,False
6422,1758,2025-11-22 02:31:58,50.3,revision,False
6423,6,2025-07-03 04:19:08,52.3,revision,False
6424,1730,2025-10-23 07:56:01,88.1,deep_study,False
6425,9,2025-02-13 11:27:35,73.6,deep_study,False
6426,1845,2025-01-11 16:13:43,16.6,quick_quiz,False
6427,1054,2025-10-30 14:38:40,45.4,revision,False
6428,656,2025-03-02 01:14:39,118.6,deep_study,False
6429,1644,2025-08-20 08:31:49,72.2,deep_study,False
6430,995,2025-05-30 04:58:41,47.6,revision,False
6431,223,2025-02-16 20:12:29,44.7,revision,False
6432,1163,2025-11-22 06:04:39,44.6,revision,False
6433,467,2025-06-12 19:27:47,86.8,deep_study,False
6434,1147,2025-12-17 15:59:40,16.6,quick_quiz,False
6435,442,2025-09-19 15:40:42,46.4,quick_quiz,True
6436,1446,2025-11-01 14:56:02,23.2,quick_quiz,False
6437,191,2025-07-14 09:00:36,112.0,deep_study,False
6438,120,2025-09-17 20:44:26,99.1,revision,True
6439,1961,2025-10-26 06:34:49,71.6,deep_study,False
6440,1138,2025-03-14 07:43:25,112.6,deep_study,False
6441,1440,2025-06-01 17:36:59,109.5,deep_study,False
6442,275,2025-05-30 07:21:00,107.4,deep_study,False
6443,1553,2025-08-03 04:13:20,105.8,deep_study,False
6444,456,2025-06-04 17:27:27,87.4,deep_study,False
6445,1944,2025-11-08 00:26:06,30.6,revision,False
6446,1455,2025-01-26 17:53:51,50.5,revision,False
6447,304,2025-04-06 12:01:37,50.7,revision,False
6448,277,2025-12-28 18:22:35,59.5,revision,False
6449,1146,2025-12-07 18:37:50,52.5,revision,False
6450,255,2025-01-22 07:52:46,65.4,deep_study,False
6451,1611,2025-12-14 10:44:03,55.2,revision,False
6452,170,2025-01-29 05:36:34,68.7,deep_study,False
6453,1805,2025-05-22 08:31:37,73.1,quick_quiz,True
6454,1995,2025-03-02 19:03:55,28.4,deep_study,True
6455,996,2025-10-18 12:24:07,72.7,deep_study,False
6456,1254,2025-12-03 04:55:56,97.2,deep_study,False
6457,272,2025-07-30 10:12:54,68.2,deep_study,False
6458,1402,2025-03-27 14:11:23,45.1,revision,False
6459,1242,2025-10-14 20:09:34,57.4,quick_quiz,True
6460,1500,2025-01-29 23:16:07,54.3,revision,False
6461,1967,2025-03-30 19:00:55,39.5,revision,False
6462,242,2025-01-28 16:16:05,82.1,quick_quiz,True
6463,46,2025-10-24 13:44:24,51.6,revision,False
6464,624,2025-05-31 17:40:41,46.5,revision,False
6465,1129,2025-11-05 10:22:04,84.3,deep_study,False
6466,1126,2025-08-27 15:13:26,25.0,quick_quiz,False
6467,546,2025-08-02 13:54:40,37.0,revision,False
6468,548,2025-01-07 15:09:34,15.0,quick_quiz,False
6469,1468,2025-04-18 05:47:09,28.2,quick_quiz,False
6470,352,2025-10-26 12:52:20,85.2,deep_study,False
6471,255,2025-11-15 13:24:15,89.4,deep_study,False
6472,1081,2025-11-29 06:02:59,26.8,quick_quiz,False
6473,712,2025-04-06 20:10:26,19.8,quick_quiz,False
6474,75,2025-10-25 01:33:21,19.8,quick_quiz,False
6475,372,2025-08-01 01:10:10,16.7,quick_quiz,False
6476,113,2025-12-19 11:30:49,28.6,quick_quiz,False
6477,405,2025-02-22 00:50:37,108.4,deep_study,False
6478,1003,2025-08-07 13:33:25,41.2,revision,False
6479,1350,2025-05-21 16:41:59,16.5,quick_quiz,False
6480,1218,2025-09-06 08:29:44,41.3,revision,False
6481,187,2025-10-13 04:39:24,17.4,revision,True
6482,930,2025-11-02 13:12:29,17.3,quick_quiz,False
6483,784,2025-11-24 05:22:33,52.8,revision,False
6484,454,2025-06-14 05:15:41,106.3,deep_study,False
6485,756,2025-01-15 05:52:05,88.1,deep_study,False
6486,520,2025-01-11 14:36:28,86.5,deep_study,False
6487,1685,2025-07-14 04:42:46,63.7,deep_study,False
6488,1795,2025-11-09 19:53:15,81.7,deep_study,False
6489,131,2025-07-26 10:29:08,49.6,revision,False
6490,1020,2025-07-06 20:41:03,52.6,revision,False
6491,1157,2025-02-07 22:39:16,63.7,deep_study,False
6492,1344,2025-03-30 15:38:20,39.2,revision,False
6493,663,2025-12-12 02:58:45,26.6,quick_quiz,False
6494,1473,2025-11-23 10:22:09,54.6,revision,False
6495,1707,2025-10-02 01:23:38,27.7,quick_quiz,False
6496,1087,2025-01-20 08:16:04,70.9,deep_study,False
6497,1847,2025-04-11 19:16:33,70.4,deep_study,False
6498,96,2025-07-25 02:02:14,83.7,deep_study,False
6499,1473,2025-06-25 02:23:48,17.2,quick_quiz,False
6500,1285,2025-04-27 14:36:05,22.7,quick_quiz,False
6501,196,2025-06-16 10:56:31,86.9,deep_study,False
6502,1212,2025-09-11 11:37:46,15.2,quick_quiz,False
6503,1020,2025-02-25 20:28:12,101.0,deep_study,False
6504,447,2025-11-21 05:13:28,64.1,deep_study,False
6505,671,2025-03-22 20:59:30,116.6,deep_study,False
6506,1828,2025-06-05 16:32:06,59.0,revision,False
6507,1359,2025-05-20 02:03:20,101.5,deep_study,False
6508,104,2025-07-25 10:45:58,36.5,revision,False
6509,1795,2025-07-04 13:01:51,45.1,revision,False
6510,1780,2025-09-18 21:50:03,21.1,quick_quiz,False
6511,157,2025-07-20 18:54:19,107.8,deep_study,False
6512,1331,2025-06-02 18:36:27,45.7,revision,False
6513,583,2025-01-23 08:15:33,37.0,revision,False
6514,909,2025-10-29 22:05:12,26.7,quick_quiz,False
6515,223,2025-11-03 02:37:10,60.4,deep_study,False
6516,1089,2025-08-13 08:39:07,88.5,revision,True
6517,1269,2025-12-18 09:23:54,16.3,quick_quiz,False
6518,1604,2025-06-16 15:10:08,55.6,revision,False
6519,435,2025-05-03 01:12:51,53.3,revision,False
6520,1402,2025-05-05 22:10:21,24.8,quick_quiz,False
6521,1920,2025-07-03 23:06:38,31.7,revision,False
6522,1066,2025-07-14 02:34:49,112.9,deep_study,False
6523,148,2025-03-03 15:59:07,80.7,deep_study,False
6524,105,2025-10-01 14:04:39,32.3,revision,False
6525,669,2025-10-31 09:50:11,37.2,revision,False
6526,1086,2025-03-12 06:22:05,34.4,revision,False
6527,965,2025-10-19 02:35:03,111.6,deep_study,False
6528,1916,2025-03-22 02:18:54,87.3,deep_study,False
6529,1887,2025-03-10 03:13:49,102.4,deep_study,False
6530,1039,2025-02-10 02:42:31,68.8,deep_study,False
6531,146,2025-06-30 12:08:35,32.3,revision,False
6532,1500,2025-07-10 08:01:24,99.1,deep_study,False
6533,1138,2025-07-11 00:05:34,67.2,deep_study,False
6534,785,2025-10-30 16:53:13,17.5,quick_quiz,False
6535,1723,2025-07-30 22:56:50,48.5,revision,False
6536,473,2025-11-22 02:48:03,77.3,deep_study,False
6537,1916,2025-04-01 08:49:05,94.6,deep_study,False
6538,1633,2025-11-21 11:51:01,116.4,revision,True
6539,1970,2025-03-22 12:27:31,47.4,revision,False
6540,699,2025-03-14 16:38:53,54.2,revision,False
6541,1924,2025-08-09 20:05:55,104.8,quick_quiz,True
6542,1433,2025-12-12 19:54:26,15.2,quick_quiz,False
6543,1139,2025-04-15 07:53:02,25.2,quick_quiz,False
6544,1736,2025-06-14 00:08:53,32.3,revision,False
6545,1250,2025-06-24 23:40:53,56.1,revision,False
6546,1138,2025-01-08 12:08:19,28.3,quick_quiz,False
6547,707,2025-02-01 05:14:35,108.4,deep_study,False
6548,934,2025-12-11 12:18:53,71.6,deep_study,False
6549,1015,2025-09-24 03:00:04,28.3,quick_quiz,False
6550,1242,2025-03-19 00:08:44,77.5,quick_quiz,True
6551,345,2025-06-28 04:40:48,21.2,quick_quiz,False
6552,1206,2025-05-27 07:25:32,115.0,deep_study,False
6553,1278,2025-12-02 03:58:50,27.8,quick_quiz,False
6554,163,2025-04-19 05:05:08,34.8,revision,False
6555,1847,2025-04-04 20:29:24,86.0,deep_study,False
6556,1269,2025-03-28 07:54:55,30.2,revision,False
6557,693,2025-06-04 10:49:08,31.0,revision,False
6558,103,2025-01-24 15:18:29,19.9,quick_quiz,False
6559,11,2025-10-10 22:22:09,81.0,deep_study,False
6560,1021,2025-05-07 05:41:07,59.6,revision,False
6561,618,2025-10-14 16:09:02,24.1,quick_quiz,False
6562,1876,2025-09-30 03:07:51,16.9,quick_quiz,False
6563,1058,2025-03-11 23:25:16,26.4,quick_quiz,False
6564,1853,2025-12-14 12:12:43,32.6,revision,False
6565,576,2025-03-28 07:08:05,109.3,deep_study,False
6566,978,2025-10-27 23:19:40,15.7,quick_quiz,False
6567,1134,2025-02-18 17:10:22,42.9,revision,False
6568,244,2025-06-25 18:11:17,103.1,deep_study,False
6569,950,2025-03-08 15:51:06,20.0,quick_quiz,False
6570,715,2025-09-08 07:22:25,17.5,quick_quiz,False
6571,257,2025-08-17 09:36:07,59.3,revision,False
6572,1205,2025-09-01 08:21:07,24.4,quick_quiz,False
6573,9,2025-10-08 16:51:12,61.4,deep_study,False
6574,444,2025-01-02 01:59:50,39.0,quick_quiz,True
6575,313,2025-05-22 03:01:15,89.7,deep_study,False
6576,1083,2025-01-09 10:15:44,55.4,revision,False
6577,1699,2025-09-16 07:14:58,23.2,quick_quiz,False
6578,1091,2025-11-24 03:46:49,16.5,quick_quiz,False
6579,1470,2025-03-06 10:20:12,95.7,deep_study,False
6580,1865,2025-05-25 05:43:58,32.3,revision,False
6581,838,2025-12-09 13:55:25,58.3,revision,False
6582,814,2025-04-19 13:03:43,97.2,deep_study,False
6583,1455,2025-01-14 10:26:48,23.6,quick_quiz,False
6584,1473,2025-03-02 22:12:13,70.4,deep_study,False
6585,1918,2025-03-22 02:45:42,71.5,deep_study,False
6586,657,2025-04-06 00:34:08,117.4,deep_study,False
6587,95,2025-11-11 09:54:08,31.2,revision,False
6588,1254,2025-05-09 16:43:47,24.8,quick_quiz,False
6589,1979,2025-02-14 02:06:09,29.6,quick_quiz,False
6590,957,2025-05-12 03:04:33,51.9,revision,False
6591,1698,2025-09-23 05:33:32,53.9,revision,False
6592,1584,2025-06-07 05:11:49,36.8,revision,False
6593,782,2025-11-11 00:06:08,54.4,revision,False
6594,1368,2025-03-22 20:06:36,50.9,revision,False
6595,711,2025-04-06 09:11:17,52.7,revision,False
6596,1837,2025-11-27 00:43:39,17.4,quick_quiz,False
6597,453,2025-08-18 22:43:48,115.1,deep_study,False
6598,1368,2025-07-28 16:57:53,30.2,revision,False
6599,50,2025-11-19 23:34:13,33.7,deep_study,True
6600,1631,2025-04-15 22:39:33,19.0,quick_quiz,False
6601,1009,2025-01-23 08:14:20,56.4,revision,False
6602,1171,2025-08-21 09:54:16,80.0,deep_study,False
6603,1064,2025-08-26 13:43:23,114.5,deep_study,False
6604,972,2025-01-22 22:04:33,68.0,deep_study,False
6605,1368,2025-07-12 18:54:15,37.3,revision,False
6606,769,2025-06-28 13:30:49,64.5,deep_study,False
6607,517,2025-03-04 03:48:11,41.2,revision,False
6608,149,2025-03-12 18:42:53,60.9,deep_study,False
6609,1313,2025-09-06 21:46:53,28.0,quick_quiz,False
6610,644,2025-06-24 00:56:13,36.1,revision,False
6611,1905,2025-02-07 23:27:31,29.8,quick_quiz,False
6612,618,2025-06-23 08:10:36,17.7,quick_quiz,False
6613,1189,2025-07-07 01:00:04,18.4,quick_quiz,False
6614,977,2025-02-19 18:03:39,25.8,quick_quiz,False
6615,1550,2025-04-17 10:30:45,55.6,revision,False
6616,1604,2025-11-28 06:58:28,69.1,deep_study,False
6617,261,2025-04-08 19:38:26,57.5,revision,False
6618,1902,2025-02-25 02:17:47,56.9,revision,False
6619,1282,2025-06-15 08:01:48,56.7,revision,False
6620,280,2025-03-30 18:24:50,54.3,revision,False
6621,1433,2025-12-08 12:13:28,99.6,quick_quiz,True
6622,348,2025-12-06 15:29:21,38.1,revision,False
6623,206,2025-03-06 13:14:21,63.7,deep_study,False
6624,758,2025-09-26 09:21:45,31.9,revision,False
6625,460,2025-01-04 20:34:59,79.9,deep_study,False
6626,1565,2025-10-07 12:58:43,19.1,quick_quiz,False
6627,647,2025-09-06 11:48:31,33.0,revision,False
6628,529,2025-11-23 17:38:07,18.6,quick_quiz,False
6629,1363,2025-08-18 15:07:34,44.6,quick_quiz,True
6630,98,2025-07-01 00:43:07,34.2,revision,False
6631,1070,2025-09-26 21:51:38,67.6,deep_study,False
6632,537,2025-03-01 13:05:47,55.8,revision,False
6633,1433,2025-04-02 18:10:04,90.1,deep_study,False
6634,1142,2025-11-06 20:55:13,75.3,deep_study,False
6635,297,2025-07-29 14:22:27,51.0,revision,False
6636,625,2025-10-13 19:35:10,47.7,revision,False
6637,715,2025-10-27 16:23:58,30.2,revision,False
6638,960,2025-06-17 13:08:42,22.4,quick_quiz,False
6639,701,2025-08-12 03:29:02,41.5,revision,False
6640,527,2025-04-02 01:29:41,36.3,revision,False
6641,1117,2025-08-05 18:42:29,95.3,deep_study,False
6642,964,2025-12-05 21:17:14,65.7,deep_study,False
6643,13,2025-05-13 03:45:48,63.4,deep_study,False
6644,1419,2025-04-23 13:28:06,23.1,quick_quiz,False
6645,571,2025-12-10 02:04:30,38.2,revision,False
6646,73,2025-11-02 02:25:02,98.2,deep_study,False
6647,1571,2025-07-25 23:43:52,52.1,revision,False
6648,415,2025-03-08 17:15:25,104.3,deep_study,False
6649,1650,2025-06-19 19:24:04,79.2,deep_study,False
6650,661,2025-06-07 02:30:00,44.3,revision,False
6651,1134,2025-07-17 06:06:52,30.5,revision,False
6652,1817,2025-09-13 17:18:43,88.9,deep_study,False
6653,1500,2025-04-29 12:08:38,70.1,deep_study,False
6654,1238,2025-09-05 15:18:34,27.9,quick_quiz,False
6655,937,2025-02-01 03:04:51,52.1,revision,False
6656,1657,2025-08-04 17:09:40,83.5,deep_study,False
6657,1432,2025-05-17 01:37:13,17.8,quick_quiz,False
6658,1161,2025-05-17 23:06:39,46.0,deep_study,True
6659,271,2025-09-04 20:29:48,99.8,deep_study,False
6660,223,2025-04-27 11:02:39,52.7,revision,False
6661,144,2025-03-15 06:50:20,93.1,deep_study,False
6662,893,2025-03-12 00:19:56,37.6,revision,False
6663,1140,2025-03-07 20:06:24,32.7,revision,False
6664,94,2025-04-17 05:27:22,74.7,deep_study,False
6665,126,2025-03-09 23:08:49,47.1,revision,False
6666,80,2025-08-24 03:31:29,53.6,revision,False
6667,450,2025-03-08 02:45:37,21.3,quick_quiz,False
6668,994,2025-02-22 04:30:06,43.3,revision,False
6669,1576,2025-12-23 17:36:25,30.0,revision,False
6670,1220,2025-11-22 21:23:02,20.1,quick_quiz,False
6671,853,2025-06-17 02:45:59,23.7,quick_quiz,False
6672,767,2025-11-21 15:39:17,16.0,quick_quiz,False
6673,532,2025-10-06 12:34:08,62.4,deep_study,False
6674,1370,2025-10-14 08:21:22,64.5,deep_study,False
6675,455,2025-04-06 09:15:14,94.5,deep_study,False
6676,1371,2025-08-29 11:14:26,18.0,quick_quiz,False
6677,1366,2025-11-21 19:23:00,17.4,quick_quiz,False
6678,1100,2025-08-18 20:46:46,65.2,deep_study,False
6679,216,2025-09-27 20:15:53,55.6,revision,False
6680,651,2025-02-25 18:08:01,58.0,deep_study,True
6681,952,2025-05-05 10:04:20,49.8,revision,False
6682,781,2025-12-25 15:21:13,21.0,quick_quiz,False
6683,1495,2025-11-23 10:25:40,42.5,revision,False
6684,1968,2025-12-04 23:51:43,118.5,deep_study,False
6685,1307,2025-10-03 05:40:13,19.2,quick_quiz,False
6686,1171,2025-01-05 00:13:14,29.1,quick_quiz,False
6687,839,2025-03-09 08:48:11,18.4,revision,True
6688,110,2025-06-22 16:50:17,21.4,quick_quiz,False
6689,1614,2025-11-29 23:27:04,24.9,quick_quiz,False
6690,1403,2025-12-03 20:15:25,66.7,deep_study,False
6691,62,2025-02-14 12:45:59,26.8,quick_quiz,False
6692,805,2025-02-06 04:15:12,19.2,deep_study,True
6693,1135,2025-03-19 16:35:51,39.0,revision,False
6694,1319,2025-04-18 04:42:34,41.7,revision,False
6695,1410,2025-12-22 12:04:58,19.3,quick_quiz,False
6696,391,2025-06-30 04:03:59,87.6,deep_study,False
6697,885,2025-07-23 06:03:30,28.4,quick_quiz,False
6698,730,2025-12-14 07:26:20,58.5,revision,False
6699,1321,2025-11-30 11:13:35,30.9,revision,False
6700,1914,2025-08-23 17:27:52,26.9,quick_quiz,False
6701,1040,2025-01-18 11:27:26,48.7,revision,False
6702,120,2025-11-11 03:02:49,56.4,revision,False
6703,1433,2025-05-13 02:42:56,39.8,revision,False
6704,444,2025-01-08 16:17:45,23.3,quick_quiz,False
6705,861,2025-07-12 00:16:29,55.1,revision,False
6706,68,2025-03-08 23:12:56,46.9,revision,False
6707,1652,2025-12-09 14:44:41,35.5,revision,False
6708,1207,2025-06-22 22:27:45,93.6,deep_study,False
6709,843,2025-01-31 04:51:48,26.6,quick_quiz,False
6710,1141,2025-04-15 08:10:10,17.5,quick_quiz,False
6711,1821,2025-11-06 04:28:29,26.7,quick_quiz,False
6712,1807,2025-08-11 09:00:50,109.4,deep_study,False
6713,1876,2025-01-05 04:28:45,94.2,deep_study,False
6714,77,2025-10-28 02:11:14,112.4,deep_study,False
6715,696,2025-05-27 23:52:43,52.4,revision,False
6716,815,2025-08-06 06:05:48,68.2,deep_study,False
6717,974,2025-07-01 14:26:44,38.4,revision,False
6718,1531,2025-10-13 00:50:13,90.9,deep_study,False
6719,442,2025-01-05 16:40:03,63.8,deep_study,False
6720,610,2025-05-12 14:48:36,30.1,revision,False
6721,963,2025-09-01 01:04:43,112.5,deep_study,False
6722,752,2025-04-15 01:09:59,44.5,revision,False
6723,1951,2025-04-19 04:03:39,83.4,deep_study,False
6724,1655,2025-08-23 08:09:01,53.4,revision,False
6725,12,2025-03-27 14:02:21,94.9,quick_quiz,True
6726,1530,2025-09-18 23:08:10,32.3,revision,False
6727,823,2025-11-25 17:17:56,39.1,revision,False
6728,519,2025-02-06 10:52:07,84.6,deep_study,False
6729,1683,2025-12-19 01:27:54,21.8,quick_quiz,False
6730,336,2025-06-27 11:53:17,19.1,quick_quiz,False
6731,1500,2025-02-01 23:35:54,103.7,deep_study,False
6732,851,2025-09-11 03:27:04,43.5,revision,False
6733,1536,2025-06-11 10:01:29,20.3,quick_quiz,False
6734,204,2025-07-01 12:03:12,42.4,revision,False
6735,1537,2025-10-21 05:16:52,28.2,quick_quiz,False
6736,307,2025-11-11 05:41:11,46.6,revision,False
6737,1728,2025-05-23 19:36:47,106.9,deep_study,False
6738,859,2025-02-03 20:05:27,28.2,quick_quiz,False
6739,190,2025-10-17 22:18:07,27.2,quick_quiz,False
6740,625,2025-01-24 05:28:26,62.0,deep_study,False
6741,464,2025-09-28 05:07:14,88.5,deep_study,False
6742,196,2025-01-05 07:23:38,55.3,revision,False
6743,435,2025-01-16 22:14:17,19.6,quick_quiz,False
6744,1044,2025-11-22 07:15:29,49.5,revision,False
6745,880,2025-04-02 17:25:50,30.6,revision,False
6746,927,2025-06-16 09:01:15,105.2,deep_study,False
6747,1785,2025-04-07 07:19:42,73.7,revision,True
6748,151,2025-08-18 23:08:45,57.4,revision,False
6749,1314,2025-06-03 22:19:29,72.7,deep_study,False
6750,1614,2025-03-23 22:34:21,43.2,revision,False
6751,1316,2025-11-04 08:55:39,22.1,revision,True
6752,1924,2025-02-22 16:15:00,67.2,deep_study,False
6753,1164,2025-06-09 08:23:26,71.0,deep_study,False
6754,1503,2025-08-12 03:59:46,88.5,deep_study,False
6755,89,2025-08-27 13:46:08,26.6,quick_quiz,False
6756,879,2025-07-16 22:12:15,22.6,deep_study,True
6757,1222,2025-10-23 03:02:15,36.5,revision,False
6758,405,2025-11-17 23:05:14,95.9,deep_study,False
6759,1918,2025-08-11 09:24:07,26.3,revision,True
6760,791,2025-11-12 19:38:01,19.6,quick_quiz,False
6761,1063,2025-08-28 23:24:25,90.9,deep_study,False
6762,416,2025-07-07 00:37:51,45.1,revision,False
6763,1736,2025-11-24 17:06:31,61.4,deep_study,False
6764,444,2025-05-06 07:20:32,29.9,quick_quiz,False
6765,259,2025-09-05 07:24:43,55.3,revision,False
6766,433,2025-11-18 17:34:53,34.1,revision,False
6767,778,2025-04-12 21:23:19,87.3,deep_study,False
6768,1174,2025-10-25 02:15:47,46.8,revision,False
6769,1373,2025-12-02 16:01:58,32.3,revision,False
6770,1017,2025-01-12 13:11:33,51.7,revision,False
6771,1283,2025-11-22 19:26:57,36.2,revision,False
6772,1325,2025-10-24 07:43:53,32.1,revision,False
6773,319,2025-09-20 14:19:27,115.9,deep_study,False
6774,533,2025-03-16 10:22:50,15.2,quick_quiz,False
6775,1533,2025-03-10 20:39:41,47.4,revision,False
6776,517,2025-08-28 02:49:48,90.5,deep_study,False
6777,1813,2025-11-14 01:24:34,29.9,quick_quiz,False
6778,237,2025-02-16 14:27:45,17.4,quick_quiz,False
6779,913,2025-05-06 09:15:22,85.1,deep_study,False
6780,1496,2025-10-28 01:17:37,53.1,revision,False
6781,1575,2025-06-27 16:35:33,87.8,deep_study,False
