event_id,session_id,event_type,timestamp
25314,9762,quiz_submitted,2025-03-24 17:35:17.093859
25315,12316,quiz_submitted,2025-05-17 00:18:21.997510
25316,11202,lesson_started,2025-06-21 10:50:39.422794
25317,11200,lesson_started,2025-09-21 11:42:49.558948
25318,9884,quiz_submitted,2025-12-15 14:14:37.663722
25319,14500,lesson_completed,2025-08-03 14:49:25.389183
25320,1717,lesson_completed,2025-04-20 11:43:03.940261
25321,6330,video_completed,2025-05-08 04:23:59.105352
25322,2811,lesson_started,2025-04-19 03:36:04.850374
25323,3341,lesson_started,2025-06-11 05:29:07.766058
25324,13856,lesson_started,2025-12-21 02:16:40.440211
25325,6228,lesson_completed,2025-06-08 07:11:21.534657
25326,1909,lesson_started,2025-04-01 17:31:07.068211
25327,13644,video_completed,2025-12-14 07:15:19.221441
25328,13985,lesson_completed,2025-06-14 12:36:11.348977
25329,7926,lesson_started,2025-06-01 22:06:32.598404
25330,5919,video_completed,2025-10-29 18:09:46.825866
25331,7193,lesson_started,2025-07-04 18:10:54.078923
25332,52,lesson_started,2025-04-25 02:27:06.743603
25333,2761,video_completed,2025-12-08 20:19:51.197348
25334,10005,video_completed,2025-03-11 05:49:29.909838
25335,6324,quiz_submitted,2025-03-28 07:57:47.510295
25336,6305,lesson_started,2025-09-04 23:15:11.141283
25337,9464,lesson_completed,2025-06-11 11:05:03.129365
25338,3785,doubt_raised,2025-07-15 19:00:25.247653
25339,1619,video_completed,2025-01-29 22:08:40.748883
25340,8258,video_completed,2025-03-06 17:44:27.105016
25341,1351,lesson_completed,2025-06-11 18:21:10.730629
25342,11956,video_completed,2025-05-06 13:52:25.451230
25343,11849,quiz_submitted,2025-07-28 13:37:05.332779
25344,5684,quiz_submitted,2025-12-10 16:03:12.083288
25345,1648,lesson_started,2025-05-01 20:33:23.831819
25346,8121,lesson_completed,2025-05-28 01:05:42.281105
25347,7130,quiz_submitted,2025-08-18 08:23:37.667438
25348,8474,lesson_started,2025-07-18 09:30:20.881735
25349,13299,quiz_submitted,2025-11-19 18:56:16.648156
25350,13432,lesson_completed,2025-04-15 09:23:23.641782
25351,29,video_completed,2025-02-21 09:21:30.517284
25352,8508,lesson_started,2025-06-12 12:34:32.595736
25353,8604,doubt_raised,2025-02-17 02:59:57.623710
25354,3162,lesson_started,2025-11-04 11:50:59.898566
25355,9742,video_completed,2025-08-25 19:39:25.867102
25356,9628,quiz_submitted,2025-11-03 13:06:28.508291
25357,4935,lesson_started,2025-01-03 23:39:04.848002
25358,12586,doubt_raised,2025-08-17 10:33:28.378341
25359,12995,lesson_completed,2025-12-13 16:01:12.721026
25360,5323,doubt_raised,2025-10-28 09:43:13.169374
25361,14823,quiz_submitted,2025-07-09 02:28:50.320288
25362,7763,lesson_completed,2025-06-10 12:05:51.522022
25363,3057,quiz_submitted,2025-04-28 15:59:40.845891
25364,2568,lesson_started,2025-12-07 22:06:13.750627
25365,10114,video_completed,2025-06-06 09:01:23.427618
25366,9994,lesson_completed,2025-06-09 16:53:35.688768
25367,10432,lesson_completed,2025-04-27 17:39:41.454691
25368,9812,video_completed,2025-02-19 05:59:57.612623
25369,227,lesson_started,2025-12-10 23:04:42.616233
25370,10547,lesson_completed,2025-11-15 04:47:56.990902
25371,7864,quiz_submitted,2025-07-21 03:43:05.240152
25372,7926,video_completed,2025-06-01 22:26:27.483419
25373,5728,quiz_submitted,2025-04-19 00:47:00.567810
25374,6420,lesson_completed,2025-10-02 06:06:08.152354
25375,1712,video_completed,2025-05-08 20:48:04.960487
25376,4830,lesson_completed,2025-08-04 02:00:56.411449
25377,1338,lesson_completed,2025-02-28 18:42:10.843548
25378,6314,lesson_started,2025-11-11 16:26:26.942810
25379,11285,lesson_started,2025-11-07 08:13:38.026919
25380,2164,lesson_completed,2025-09-25 06:29:06.083869
25381,5412,lesson_started,2025-09-20 20:20:52.656064
25382,8477,lesson_completed,2025-06-05 07:22:04.140004
25383,6520,video_completed,2025-05-05 22:11:24.821623
25384,7511,doubt_raised,2025-08-09 06:35:22.806749
25385,12039,lesson_started,2025-07-08 17:29:56.453464
25386,4152,lesson_completed,2025-03-27 02:29:26.738537
25387,7083,lesson_started,2025-06-14 10:10:25.272196
25388,7953,quiz_submitted,2025-12-03 00:54:59.198492
25389,6995,video_completed,2025-04-16 18:34:21.216398
25390,8360,video_completed,2025-08-25 10:51:17.329522
25391,8824,doubt_raised,2025-04-03 04:00:46.474603
25392,3245,video_completed,2025-04-25 12:03:56.648063
25393,6765,quiz_submitted,2025-09-05 07:52:23.216628
25394,8510,lesson_started,2025-07-24 19:57:56.230177
25395,6582,quiz_submitted,2025-04-19 13:52:09.954674
25396,13478,lesson_started,2025-08-24 17:10:40.449722
25397,5368,lesson_completed,2025-05-12 23:49:00.913774
25398,7897,video_completed,2025-08-14 02:11:43.843942
25399,5971,lesson_started,2025-01-24 18:36:33.548931
25400,7642,lesson_started,2025-07-31 13:48:02.666988
25401,5205,lesson_completed,2025-03-29 22:06:08.728589
25402,7806,video_completed,2025-04-09 08:04:23.103870
25403,12030,lesson_started,2025-05-15 01:51:16.681707
25404,4551,doubt_raised,2025-11-14 18:56:23.250007
25405,5914,lesson_started,2025-10-18 02:42:50.590361
25406,9860,lesson_started,2025-08-04 15:06:19.275269
25407,9058,video_completed,2025-11-05 08:02:30.492522
25408,2608,lesson_completed,2025-10-05 18:38:08.792519
25409,5788,doubt_raised,2025-03-05 11:26:37.742849
25410,10680,lesson_started,2025-08-30 17:45:50.706595
25411,3483,lesson_started,2025-09-30 19:12:54.204357
25412,237,lesson_completed,2025-12-08 07:12:56.542731
25413,4903,lesson_started,2025-07-28 05:56:44.745866
25414,8307,lesson_started,2025-03-08 16:09:14.664088
25415,14113,quiz_submitted,2025-12-23 21:17:00.617448
25416,1822,lesson_started,2025-06-11 03:22:56.637044
25417,14731,lesson_started,2025-12-18 03:24:26.142022
25418,1757,lesson_started,2025-12-20 13:08:54.021314
25419,10717,lesson_completed,2025-05-12 12:15:33.170717
25420,1014,lesson_completed,2025-01-01 13:40:09.290812
25421,1300,lesson_started,2025-12-25 12:25:22.843277
25422,2567,lesson_started,2025-02-19 11:39:09.334615
25423,11690,video_completed,2025-05-21 20:45:57.614767
25424,10993,quiz_submitted,2025-07-17 21:47:16.919725
25425,3730,lesson_completed,2025-09-22 12:52:17.728872
25426,6940,lesson_completed,2025-09-13 08:17:52.525523
25427,12850,video_completed,2025-03-09 04:07:18.986760
25428,3275,lesson_completed,2025-01-13 11:29:23.632436
25429,2211,quiz_submitted,2025-07-05 19:50:59.122662
25430,8595,video_completed,2025-04-03 08:08:13.048256
25431,7819,video_completed,2025-10-22 03:20:13.288841
25432,4802,quiz_submitted,2025-04-21 11:20:09.031862
25433,611,lesson_started,2025-01-09 20:19:46.518370
25434,6749,video_completed,2025-06-03 22:38:32.478075
25435,13273,quiz_submitted,2025-11-11 09:34:55.293031
25436,1940,quiz_submitted,2025-09-21 19:48:03.956523
25437,2664,lesson_completed,2025-04-28 21:29:19.787990
25438,4745,video_completed,2025-08-17 19:14:25.045570
25439,10406,lesson_started,2025-02-28 00:49:19.991921
25440,12644,lesson_completed,2025-03-02 11:59:10.286791
25441,11336,video_completed,2025-01-13 21:02:20.725747
25442,14974,lesson_completed,2025-11-16 10:54:17.414188
25443,12966,lesson_started,2025-11-28 14:44:44.975586
25444,14927,lesson_completed,2025-04-15 15:23:55.098752
25445,9908,doubt_raised,2025-05-21 12:19:19.169008
25446,3037,quiz_submitted,2025-02-21 20:54:00.097581
25447,14969,doubt_raised,2025-06-12 22:41:46.796358
25448,3355,lesson_started,2025-04-14 14:46:20.771841
25449,6429,video_completed,2025-08-20 09:25:22.646182
25450,11862,quiz_submitted,2025-06-10 09:06:16.696107
25451,9230,lesson_started,2025-06-26 09:52:21.319420
25452,6655,quiz_submitted,2025-02-01 03:40:40.300240
25453,10251,lesson_started,2025-11-21 11:30:33.398391
25454,10359,doubt_raised,2025-12-06 22:29:27.058914
25455,11811,quiz_submitted,2025-08-20 00:07:21.272681
25456,1464,video_completed,2025-07-25 16:49:26.975876
25457,9948,lesson_completed,2025-11-07 07:50:23.516657
25458,12043,quiz_submitted,2025-11-14 14:47:50.444267
25459,7094,lesson_started,2025-02-18 07:30:57.734253
25460,7613,lesson_started,2025-12-27 06:54:40.497697
25461,907,lesson_started,2025-02-25 22:03:46.287984
25462,5552,quiz_submitted,2025-12-11 04:04:12.791011
25463,7528,quiz_submitted,2025-06-05 12:55:54.492390
25464,11076,quiz_submitted,2025-07-24 02:28:36.454477
25465,8230,quiz_submitted,2025-04-20 02:16:20.961327
25466,14653,quiz_submitted,2025-10-05 22:26:48.647294
25467,11148,lesson_started,2025-11-09 09:04:20.824575
25468,7220,lesson_completed,2025-05-05 07:29:03.899779
25469,5344,lesson_completed,2025-03-03 23:29:37.718928
25470,8984,quiz_submitted,2025-03-08 08:13:55.158478
25471,12583,quiz_submitted,2025-07-15 07:18:37.611516
25472,13039,quiz_submitted,2025-12-10 01:49:33.791125
25473,5300,quiz_submitted,2025-10-20 11:46:09.822741
25474,10944,quiz_submitted,2025-12-12 10:33:32.607700
25475,12746,doubt_raised,2025-01-21 01:30:59.370114
25476,5068,lesson_started,2025-06-08 08:32:44.900897
25477,9851,lesson_started,2025-03-11 06:45:35.287639
25478,13258,video_completed,2025-02-26 04:36:40.759318
25479,10711,doubt_raised,2025-09-14 20:46:23.621358
25480,13298,doubt_raised,2025-01-21 05:58:46.306910
25481,11044,lesson_completed,2025-12-22 17:56:30.302062
25482,720,lesson_started,2025-08-25 11:11:01.853684
25483,11917,lesson_started,2025-01-12 16:35:01.234989
25484,4729,quiz_submitted,2025-09-19 09:24:01.574369
25485,1955,doubt_raised,2025-07-09 08:06:25.230103
25486,12262,quiz_submitted,2025-08-19 20:26:31.496781
25487,13628,lesson_completed,2025-12-02 13:26:48.177666
25488,13457,video_completed,2025-11-27 14:56:48.732858
25489,219,video_completed,2025-06-11 14:11:26.931895
25490,11775,lesson_completed,2025-09-22 21:05:02.172904
25491,7441,lesson_started,2025-03-25 09:23:48.285326
25492,10004,quiz_submitted,2025-04-09 07:23:25.906584
25493,14713,quiz_submitted,2025-10-01 05:34:37.463994
25494,6754,lesson_started,2025-08-12 04:14:17.321455
25495,11833,lesson_completed,2025-04-20 22:23:02.832888
25496,14153,lesson_started,2025-03-26 10:35:51.622238
25497,2969,quiz_submitted,2025-08-27 11:04:11.367714
25498,13742,lesson_started,2025-09-16 15:45:06.754306
25499,628,doubt_raised,2025-01-08 04:54:33.874565
25500,2037,quiz_submitted,2025-02-19 02:02:57.847265
25501,3012,lesson_started,2025-08-01 08:24:19.973636
25502,2337,quiz_submitted,2025-03-16 05:55:02.979369
25503,11404,lesson_started,2025-07-11 11:37:02.608581
25504,2035,doubt_raised,2025-07-05 05:23:58.426124
25505,8859,video_completed,2025-05-07 17:09:23.674986
25506,1207,lesson_started,2025-09-25 05:36:05.312339
25507,5982,quiz_submitted,2025-01-19 09:55:08.505742
25508,5626,quiz_submitted,2025-05-27 11:28:36.370977
25509,10049,lesson_completed,2025-02-23 16:43:23.745341
25510,1190,quiz_submitted,2025-05-27 04:57:33.600538
25511,3680,lesson_completed,2025-07-22 03:51:09.515374
25512,222,lesson_completed,2025-10-20 07:52:56.364203
25513,10489,quiz_submitted,2025-07-12 18:46:10.945611
25514,11285,doubt_raised,2025-11-07 08:15:35.677387
25515,9487,lesson_started,2025-12-16 23:56:39.921836
25516,8599,lesson_started,2025-10-10 08:07:40.268671
25517,4989,lesson_completed,2025-07-11 10:06:46.706740
25518,7834,lesson_completed,2025-06-07 06:13:20.488428
25519,10014,lesson_completed,2025-04-11 07:00:55.274963
25520,2838,lesson_completed,2025-02-15 00:02:44.522813
25521,11961,quiz_submitted,2025-05-24 04:28:59.323149
25522,1730,doubt_raised,2025-11-11 17:33:38.060150
25523,4621,quiz_submitted,2025-05-31 09:11:18.428428
25524,489,doubt_raised,2025-03-01 03:20:58.410114
25525,10251,lesson_started,2025-11-21 10:37:36.784111
25526,10249,lesson_started,2025-10-19 18:06:36.745705
25527,3945,lesson_completed,2025-01-10 04:58:07.571185
25528,9015,lesson_started,2025-11-04 11:28:01.166084
25529,11155,quiz_submitted,2025-09-29 14:36:34.403669
25530,121,lesson_completed,2025-03-06 18:38:55.191032
25531,6356,quiz_submitted,2025-10-21 22:47:46.947283
25532,13469,lesson_started,2025-06-26 21:27:15.735264
25533,10107,lesson_started,2025-03-05 11:29:41.210743
25534,1284,doubt_raised,2025-09-29 06:28:56.325019
25535,12937,lesson_completed,2025-08-14 13:37:02.688334
25536,2061,lesson_started,2025-03-09 22:17:51.556992
25537,8525,quiz_submitted,2025-05-30 14:33:46.585543
25538,10358,quiz_submitted,2025-08-08 01:08:05.337753
25539,3182,lesson_started,2025-09-08 02:42:54.369018
25540,198,lesson_started,2025-09-28 08:36:47.841621
25541,4678,lesson_started,2025-06-24 15:13:10.440363
25542,7433,video_completed,2025-02-20 16:32:20.611937
25543,10850,video_completed,2025-05-16 00:10:21.116683
25544,9016,quiz_submitted,2025-04-27 03:14:50.992654
25545,2714,quiz_submitted,2025-05-29 02:33:15.422416
25546,8574,quiz_submitted,2025-08-28 02:52:46.588489
25547,11710,doubt_raised,2025-01-17 23:20:49.319602
25548,10683,doubt_raised,2025-06-05 04:54:07.297855
25549,8263,lesson_started,2025-09-26 09:46:19.865920
25550,9885,doubt_raised,2025-05-14 23:28:07.539182
25551,10652,doubt_raised,2025-01-18 10:13:44.232836
25552,342,lesson_started,2025-08-17 18:25:17.165790
25553,4148,lesson_completed,2025-07-17 14:56:34.281662
25554,471,doubt_raised,2025-03-30 05:30:11.703710
25555,10611,lesson_started,2025-10-14 15:37:04.130459
25556,2626,quiz_submitted,2025-12-25 16:39:45.363705
25557,13628,lesson_started,2025-12-02 13:50:37.764769
25558,6531,lesson_started,2025-06-30 12:28:38.518052
25559,2718,quiz_submitted,2025-08-10 19:23:12.997350
25560,12396,doubt_raised,2025-12-19 16:28:10.079983
25561,10255,lesson_started,2025-12-13 10:00:42.628925
25562,5399,lesson_completed,2025-03-29 10:09:45.818559
25563,4185,lesson_completed,2025-09-27 21:15:17.033344
25564,3537,video_completed,2025-06-01 00:31:29.912235
25565,2141,lesson_completed,2025-07-26 19:10:18.053457
25566,1874,lesson_completed,2025-11-13 05:47:20.533669
25567,7315,quiz_submitted,2025-07-06 09:07:54.899506
25568,5010,video_completed,2025-11-07 10:19:04.944339
25569,7776,doubt_raised,2025-06-29 05:27:35.265855
25570,1851,lesson_started,2025-10-16 05:50:01.862465
25571,12039,quiz_submitted,2025-07-08 16:23:01.868461
25572,5448,lesson_completed,2025-01-27 02:57:15.164220
25573,8474,lesson_started,2025-07-18 09:43:00.300224
25574,11492,lesson_completed,2025-08-07 21:37:47.476305
25575,6222,video_completed,2025-02-06 08:24:43.553665
25576,8552,video_completed,2025-01-09 21:56:52.605972
25577,13919,doubt_raised,2025-05-08 23:15:57.665011
25578,6471,lesson_started,2025-11-15 13:44:57.703551
25579,195,quiz_submitted,2025-12-04 03:46:30.850876
25580,1222,lesson_completed,2025-08-13 13:11:51.362917
25581,9939,doubt_raised,2025-12-02 01:04:17.219416
25582,3391,lesson_started,2025-06-13 15:41:20.695712
25583,627,lesson_started,2025-05-10 13:27:10.930359
25584,14888,lesson_started,2025-10-16 11:26:40.841906
25585,11248,lesson_started,2025-06-20 02:08:44.350273
25586,3091,lesson_started,2025-08-11 16:04:11.578856
25587,3476,lesson_started,2025-06-10 03:34:38.412375
25588,269,video_completed,2025-02-08 21:18:25.512028
25589,2878,lesson_started,2025-08-06 22:44:07.977074
25590,4125,video_completed,2025-08-08 23:09:54.385250
25591,3421,lesson_completed,2025-12-18 09:07:34.143519
25592,3293,lesson_completed,2025-10-27 01:52:47.280695
25593,7855,video_completed,2025-06-15 04:29:04.738519
25594,4269,lesson_completed,2025-10-17 06:00:56.950008
25595,9647,lesson_started,2025-01-21 12:44:26.118037
25596,3343,quiz_submitted,2025-01-01 07:56:54.998468
25597,14284,doubt_raised,2025-02-14 22:39:21.854569
25598,9018,lesson_completed,2025-02-20 14:23:44.215697
25599,8505,video_completed,2025-03-21 01:28:22.404493
25600,1397,video_completed,2025-04-11 17:19:38.784215
25601,9878,lesson_started,2025-05-14 08:14:42.914926
25602,13138,lesson_started,2025-07-23 11:50:42.288680
25603,13787,lesson_completed,2025-01-17 02:07:37.312964
25604,12173,lesson_started,2025-06-16 20:57:04.350526
25605,8528,lesson_started,2025-12-07 08:31:09.194615
25606,4230,video_completed,2025-03-31 00:33:13.363016
25607,6858,quiz_submitted,2025-01-15 22:20:32.722305
25608,12121,lesson_completed,2025-12-12 18:35:10.021542
25609,8804,video_completed,2025-11-06 15:48:59.143782
25610,1809,lesson_started,2025-10-27 14:18:21.427649
25611,9334,doubt_raised,2025-11-20 19:08:25.579098
25612,9671,quiz_submitted,2025-02-16 01:21:28.020778
25613,9886,quiz_submitted,2025-02-20 20:53:38.436196
25614,2986,video_completed,2025-12-07 16:24:34.856605
25615,8657,doubt_raised,2025-04-20 01:14:07.488426
25616,1035,lesson_started,2025-12-10 01:03:05.277792
25617,1496,video_completed,2025-08-08 16:05:51.544652
25618,12274,video_completed,2025-11-30 04:23:21.231023
25619,10177,lesson_started,2025-09-08 18:55:56.544867
25620,6125,quiz_submitted,2025-05-16 10:17:35.299841
25621,5462,quiz_submitted,2025-05-20 20:00:53.552564
25622,4325,lesson_completed,2025-04-07 15:36:49.343594
25623,5361,doubt_raised,2025-05-19 18:48:27.587631
25624,6675,lesson_started,2025-04-06 10:48:15.458233
25625,860,lesson_started,2025-04-20 03:46:16.557761
25626,8492,quiz_submitted,2025-04-05 15:53:55.557591
25627,14309,quiz_submitted,2025-08-06 09:12:41.336284
25628,10211,quiz_submitted,2025-12-12 21:50:15.406302
25629,13543,lesson_completed,2025-09-03 01:52:26.063010
25630,9056,doubt_raised,2025-06-24 04:37:38.305569
25631,115,lesson_started,2025-03-08 05:35:44.188831
25632,11393,lesson_completed,2025-09-19 18:09:57.922454
25633,2528,quiz_submitted,2025-02-11 22:45:40.773259
25634,7771,lesson_completed,2025-04-10 23:59:38.506211
25635,5166,lesson_started,2025-04-24 23:40:33.514543
25636,9065,lesson_completed,2025-10-30 17:15:27.983134
25637,8799,lesson_started,2025-10-22 17:35:23.497222
25638,1240,lesson_started,2025-11-16 22:01:02.116659
25639,6773,video_completed,2025-09-20 14:21:30.883565
25640,3738,video_completed,2025-06-06 15:53:13.329365
25641,3579,quiz_submitted,2025-07-09 15:11:23.848602
25642,13109,video_completed,2025-04-25 01:54:45.941459
25643,11091,lesson_started,2025-08-03 09:02:09.063736
25644,4987,lesson_started,2025-11-19 09:30:57.164132
25645,7171,lesson_completed,2025-05-12 03:11:02.975491
25646,9277,quiz_submitted,2025-11-14 00:45:31.189589
25647,6497,video_completed,2025-04-11 19:32:35.176404
25648,228,video_completed,2025-02-14 02:37:40.433709
25649,49,lesson_completed,2025-11-01 20:03:38.312594
25650,13217,lesson_completed,2025-10-08 00:41:36.928753
25651,11346,lesson_completed,2025-02-25 01:04:15.274403
25652,12762,doubt_raised,2025-10-02 08:39:57.687399
25653,13477,lesson_started,2025-07-12 00:07:40.801882
25654,2216,lesson_completed,2025-08-22 17:16:23.355284
25655,14414,lesson_completed,2025-01-28 10:07:26.382523
25656,4206,doubt_raised,2025-03-13 11:34:49.858545
25657,10638,video_completed,2025-10-10 01:22:22.367392
25658,1667,lesson_started,2025-01-12 16:18:06.400518
25659,7601,quiz_submitted,2025-03-04 17:13:48.950865
25660,5250,lesson_started,2025-06-28 07:20:55.314255
25661,6591,lesson_completed,2025-09-23 06:11:00.153522
25662,13091,doubt_raised,2025-04-23 04:43:55.195742
25663,2534,lesson_started,2025-09-30 13:44:40.226037
25664,11807,lesson_started,2025-09-05 11:23:58.468731
25665,4019,quiz_submitted,2025-02-11 23:48:04.757817
25666,7706,quiz_submitted,2025-10-10 09:27:12.824512
25667,1083,lesson_completed,2025-10-10 16:12:39.645973
25668,10096,lesson_completed,2025-03-24 18:03:36.067603
25669,1913,lesson_started,2025-10-13 04:08:24.112422
25670,8844,lesson_started,2025-08-05 23:05:29.507201
25671,4587,lesson_completed,2025-11-22 22:48:58.048731
25672,8918,lesson_started,2025-08-20 13:32:41.331549
25673,6114,lesson_completed,2025-07-04 05:17:58.133163
25674,1463,video_completed,2025-09-16 07:16:47.730955
25675,11146,video_completed,2025-08-21 09:34:18.583673
25676,2200,lesson_completed,2025-05-21 00:12:10.137744
25677,4989,lesson_completed,2025-07-11 10:52:11.904352
25678,988,doubt_raised,2025-05-20 07:14:39.758517
25679,14093,lesson_completed,2025-12-12 03:57:04.170567
25680,12820,lesson_completed,2025-09-19 22:54:06.375283
25681,8404,quiz_submitted,2025-06-16 04:03:40.002480
25682,7878,lesson_started,2025-01-19 16:30:27.597592
25683,5725,video_completed,2025-06-10 07:35:40.276263
25684,11732,lesson_completed,2025-06-23 22:20:38.120959
25685,8128,lesson_started,2025-09-24 07:51:26.716367
25686,3811,lesson_started,2025-10-24 05:53:24.910792
25687,6603,quiz_submitted,2025-08-26 13:45:27.375273
25688,13184,lesson_completed,2025-11-22 22:43:10.813753
25689,9777,lesson_started,2025-04-08 23:53:32.664602
25690,3062,lesson_completed,2025-06-14 17:03:44.293001
25691,8395,lesson_started,2025-03-31 01:42:20.438625
25692,1382,quiz_submitted,2025-07-05 11:46:14.838644
25693,3017,lesson_completed,2025-04-27 13:56:12.873073
25694,14040,video_completed,2025-03-11 09:20:28.144608
25695,956,lesson_started,2025-10-30 01:29:08.693408
25696,2169,lesson_started,2025-04-01 00:00:06.721116
25697,3854,lesson_completed,2025-04-28 08:11:22.938078
25698,1245,lesson_completed,2025-12-18 17:56:47.243206
25699,7978,quiz_submitted,2025-09-29 14:09:01.385539
25700,6131,lesson_started,2025-04-24 09:06:50.384168
25701,9650,doubt_raised,2025-04-30 00:02:18.463371
25702,5984,lesson_started,2025-02-09 14:03:26.214686
25703,10774,video_completed,2025-09-17 13:46:19.960788
25704,14387,lesson_started,2025-06-22 09:40:54.286723
25705,4575,doubt_raised,2025-08-11 11:16:37.924326
25706,4094,lesson_completed,2025-11-22 07:57:00.079591
25707,9596,quiz_submitted,2025-11-05 05:51:33.964400
25708,13165,quiz_submitted,2025-06-25 17:11:45.092963
25709,7378,lesson_started,2025-09-04 02:50:25.694765
25710,14612,lesson_completed,2025-08-28 03:40:46.334699
25711,8604,lesson_completed,2025-02-17 02:52:07.024246
25712,11083,quiz_submitted,2025-07-19 20:32:23.480716
25713,5180,lesson_completed,2025-10-05 17:45:52.909167
25714,12392,quiz_submitted,2025-10-08 14:31:43.539265
25715,14311,video_completed,2025-08-30 16:05:43.462622
25716,7321,video_completed,2025-08-06 07:46:05.790061
25717,6672,lesson_started,2025-11-21 15:44:50.742626
25718,9438,lesson_completed,2025-03-22 19:32:07.304095
25719,380,lesson_started,2025-08-15 09:23:00.827590
25720,2511,video_completed,2025-01-01 10:12:07.952225
25721,10910,quiz_submitted,2025-02-27 11:06:31.757581
25722,14001,lesson_started,2025-11-15 10:36:46.971131
25723,2453,doubt_raised,2025-03-08 02:27:28.745735
25724,9702,quiz_submitted,2025-01-16 06:57:13.267394
25725,11115,lesson_started,2025-02-09 13:08:06.859454
25726,8937,lesson_completed,2025-02-20 16:32:08.649965
25727,4638,video_completed,2025-12-05 20:52:57.365965
25728,2412,lesson_started,2025-02-10 00:04:51.071370
25729,5434,lesson_started,2025-02-08 11:02:40.565887
25730,12181,lesson_started,2025-01-20 18:59:14.925376
25731,14056,lesson_started,2025-05-02 06:21:04.101175
25732,13333,lesson_started,2025-06-10 10:14:58.763377
25733,725,lesson_completed,2025-04-23 19:50:50.567211
25734,5390,quiz_submitted,2025-01-08 11:29:34.851977
25735,9616,doubt_raised,2025-10-21 04:33:11.342655
25736,14288,lesson_completed,2025-06-23 06:16:02.430212
25737,3162,lesson_started,2025-11-04 11:08:45.464615
25738,1500,lesson_started,2025-10-05 10:38:37.370621
25739,13672,lesson_completed,2025-12-18 09:01:02.987653
25740,9436,doubt_raised,2025-09-25 12:09:05.865564
25741,1603,video_completed,2025-09-19 01:27:48.600553
25742,10499,video_completed,2025-08-04 18:39:20.835928
25743,2041,lesson_completed,2025-06-20 12:06:06.541248
25744,9478,video_completed,2025-09-24 09:07:40.206171
25745,10697,quiz_submitted,2025-07-26 03:07:02.707707
25746,7087,doubt_raised,2025-02-28 00:16:29.330374
25747,2736,lesson_started,2025-11-25 04:05:59.188561
25748,1672,lesson_started,2025-11-26 04:13:08.067526
25749,13099,quiz_submitted,2025-07-20 08:31:52.819640
25750,14014,video_completed,2025-12-25 04:58:12.312602
25751,4546,quiz_submitted,2025-10-16 21:05:56.260341
25752,5732,video_completed,2025-05-19 04:13:02.901267
25753,11022,lesson_started,2025-01-04 03:33:49.417289
25754,3846,quiz_submitted,2025-04-07 13:27:59.899418
25755,3741,lesson_completed,2025-02-24 04:21:23.229823
25756,3717,quiz_submitted,2025-09-30 23:51:25.050504
25757,1123,quiz_submitted,2025-07-24 03:29:25.237055
25758,5093,lesson_completed,2025-08-17 12:21:30.663364
25759,7301,lesson_started,2025-03-19 01:49:21.324766
25760,14129,lesson_started,2025-07-02 11:10:22.665382
25761,5629,lesson_started,2025-09-04 19:08:04.777138
25762,5447,lesson_started,2025-11-10 22:31:17.618353
25763,5719,lesson_started,2025-04-07 19:05:37.501063
25764,8317,lesson_started,2025-09-17 13:04:41.364697
25765,7637,lesson_started,2025-12-18 01:25:07.814311
25766,4857,lesson_completed,2025-12-16 22:40:45.518165
25767,9787,video_completed,2025-11-10 05:58:28.067749
25768,4978,doubt_raised,2025-12-21 22:47:35.736235
25769,11201,lesson_completed,2025-07-31 17:05:52.074592
25770,1474,quiz_submitted,2025-10-05 01:38:07.548338
25771,9212,lesson_started,2025-08-03 21:57:34.678872
25772,12778,lesson_completed,2025-07-18 01:05:11.370270
25773,2278,lesson_completed,2025-05-12 16:13:34.819355
25774,6368,quiz_submitted,2025-03-22 15:53:33.066960
25775,2591,lesson_started,2025-02-25 00:39:56.546604
25776,7195,lesson_started,2025-07-09 03:24:34.728670
25777,2343,quiz_submitted,2025-10-25 04:10:17.859492
25778,3926,video_completed,2025-10-01 10:21:46.202850
25779,7767,quiz_submitted,2025-02-19 01:58:04.768269
25780,4845,lesson_started,2025-11-29 08:22:33.569148
25781,2385,quiz_submitted,2025-09-14 01:02:09.005361
25782,10334,lesson_completed,2025-12-16 05:20:54.989513
25783,11738,video_completed,2025-08-17 08:48:40.081911
25784,6671,quiz_submitted,2025-06-17 03:08:47.058204
25785,13687,lesson_started,2025-11-16 22:58:59.063332
25786,189,lesson_completed,2025-01-10 20:00:43.072386
25787,5013,lesson_started,2025-08-16 02:50:31.277895
25788,2239,lesson_started,2025-09-29 07:25:29.294731
25789,1497,lesson_completed,2025-09-16 11:36:18.894861
25790,1979,quiz_submitted,2025-11-05 21:30:39.117669
25791,10451,video_completed,2025-05-20 19:02:59.598890
25792,13045,lesson_started,2025-11-11 19:15:25.410740
25793,2658,video_completed,2025-10-25 07:53:16.162950
25794,468,quiz_submitted,2025-09-03 02:06:04.477001
25795,2724,lesson_completed,2025-05-20 07:33:46.971054
25796,14422,quiz_submitted,2025-05-03 19:02:31.616832
25797,5567,quiz_submitted,2025-03-05 13:54:38.759166
25798,91,doubt_raised,2025-09-11 19:42:53.604817
25799,5205,doubt_raised,2025-03-29 22:23:08.465847
25800,10144,lesson_started,2025-04-10 07:24:39.744253
25801,9236,lesson_completed,2025-04-28 23:38:40.007661
25802,9645,video_completed,2025-09-29 13:09:52.405232
25803,7111,lesson_started,2025-06-26 02:55:56.392332
